sample_id,day_index,group_label,condition,rg_ratio,mean_g,glcm_entropy,coverage_pct,chlorophyll_a_mg_g_fw,carotenoid_mg_g_fw,rgr_g_g_day,is_stressed
mild_salt_R29,3,stress,mild_salt,0.5665450758035752,0.614815608937687,0.5417627134115373,72.73165948755944,2.268557365647937,0.8134949319813599,0.10677791892198901,0
mild_salt_R30,3,stress,mild_salt,0.5351602211942461,0.5987404497768073,0.35375363534944654,66.45624219419167,2.0448761919074117,0.9050967884560434,0.12276712424711238,0
mild_salt_R01,4,stress,mild_salt,0.7440560021157292,0.5755391039352377,0.6062799172508166,67.53574266263232,1.962975546815091,1.0954022979916838,0.10227699490431587,0
mild_salt_R02,4,stress,mild_salt,0.6546329580291858,0.5324191047444795,0.5365869431909005,69.0890757843846,1.8708469447864196,0.961653051006961,0.08874279874417638,0
mild_salt_R03,4,stress,mild_salt,0.7302273942689346,0.4920804416624276,0.621983200430915,63.13722460046117,1.5240324357451107,1.1682065168220672,0.08563238256634548,1
mild_salt_R04,4,stress,mild_salt,0.6728458945519645,0.6111527434374506,0.5159461367847222,64.14889038493108,2.113942584098216,0.9771378183509505,0.13533000512466067,0
mild_salt_R05,4,stress,mild_salt,0.5753462933680082,0.5683259511021679,0.6317475715285412,75.49477652004833,2.3126378120047235,0.9453196515786099,0.11677874955654571,0
mild_salt_R06,4,stress,mild_salt,0.6694775455242349,0.5232977499630387,0.46769290241993056,67.37847457312652,2.229963984036324,1.0803277965036577,0.11416915780714904,0
mild_salt_R07,4,stress,mild_salt,0.6175440287231557,0.5619671403878417,0.5132349883394945,77.4830118082324,2.3520235156918665,0.91515625267311,0.07495676306470381,0
mild_salt_R08,4,stress,mild_salt,0.6875457301217655,0.5874247355748485,0.41222102654793036,80.73946463522721,2.4537602167141075,0.9686647661904357,0.11564750214180321,0
mild_salt_R09,4,stress,mild_salt,0.6932169485497054,0.6217007252115518,0.5493539415682599,72.03701404455288,2.199162310744838,0.9265879685381345,0.11567681431583093,0
mild_salt_R10,4,stress,mild_salt,0.5495553471677543,0.47712114345109263,0.4695262477717369,71.61529704171912,2.0114635280250455,1.0419531106022024,0.13517772657076615,0
mild_salt_R11,4,stress,mild_salt,0.6350076048392785,0.6017119301286273,0.43684147123124084,72.0809212744807,1.809044752008658,1.1132708321032172,0.10504475630041199,0
mild_salt_R12,4,stress,mild_salt,0.7667751475381246,0.5382429380021693,0.629413493031239,62.573732293447804,1.536958223913208,1.1291200173769622,0.08835425312005137,1
mild_salt_R13,4,stress,mild_salt,0.6495202959932558,0.5515552836073405,0.611910223624242,70.19213536036021,2.368265369908812,0.9881665070135581,0.11450391059432365,0
mild_salt_R14,4,stress,mild_salt,0.6119346646836531,0.5994195808376375,0.550446144680449,73.09874190014997,2.4133062128412326,1.0419539141953094,0.14018182946547916,0
mild_salt_R15,4,stress,mild_salt,0.8042923039832451,0.5362373339679766,0.49341431043090245,63.1200803848535,2.420992727889256,1.1085314499862657,0.0986407085711382,0
mild_salt_R16,4,stress,mild_salt,0.771488374273686,0.5976724633425657,0.5171328763843608,63.708615961340065,1.6739221691473658,0.909472324141023,0.10700000446742415,1
mild_salt_R17,4,stress,mild_salt,0.7133085551600509,0.6559619809356785,0.503930209301487,67.2619219342922,2.008955652266197,1.1151792566792296,0.09718082584177429,0
mild_salt_R18,4,stress,mild_salt,0.7147638567696402,0.586812497673221,0.4020488587588452,64.65242937435897,2.337391357038183,1.048077938734665,0.09771000665262401,0
mild_salt_R19,4,stress,mild_salt,0.6809883044935414,0.588200804813786,0.45847859528120993,65.09287591624089,2.025415855900229,1.0213413586088673,0.11329953473472076,0
mild_salt_R20,4,stress,mild_salt,0.6558189950620393,0.6320895519011677,0.49989600085563207,72.46862354153404,2.1041580589923017,0.912825957499038,0.11380900641376959,0
mild_salt_R21,4,stress,mild_salt,0.7315796659280672,0.4831360765454122,0.5704249550714188,65.77664994967655,1.690185272034766,1.131208386733756,0.09883519450929784,1
mild_salt_R22,4,stress,mild_salt,0.7938801579722947,0.5689428199235643,0.5305306680234537,61.84494208527376,1.8031178410154798,1.0320964022074959,0.07747657484941552,1
mild_salt_R23,4,stress,mild_salt,0.6457495386949854,0.5394934606463956,0.49758074814337455,74.93976585011688,2.049736940896473,1.2419380022209296,0.10988357830006977,0
mild_salt_R24,4,stress,mild_salt,0.6757468703181104,0.5723815208079847,0.5424109692809937,78.55738513338991,1.8189910927371646,1.1028543714213634,0.10898660467972376,0
mild_salt_R25,4,stress,mild_salt,0.6628338865447706,0.6486956792241334,0.4162999167391674,72.75887127368387,1.8274529368143422,0.8610063660684423,0.13388869627865102,0
mild_salt_R26,4,stress,mild_salt,0.6130460481556578,0.5762380767465454,0.4860628147115206,67.5872687568309,2.161314896285765,0.9139301945984686,0.09398283455315817,0
mild_salt_R27,4,stress,mild_salt,0.7417765463662221,0.5992121722794256,0.508714182176493,72.18677237312158,1.767269736722195,1.2076648980504239,0.08459998097978923,0
mild_salt_R28,4,stress,mild_salt,0.7074577042335902,0.5973324514896156,0.6279044479320559,60.108184947446155,1.6505370696232033,1.1605883180446632,0.1061219839663471,1
mild_salt_R29,4,stress,mild_salt,0.6865471475220519,0.5863141578740476,0.5377670015191954,62.7772317898058,1.7938739545660005,1.0554750283575285,0.12199682021373455,0
mild_salt_R30,4,stress,mild_salt,0.7907586251479115,0.5202441225649171,0.6495792792303308,60.87487038641541,1.6829380531547364,1.0276103891887862,0.06884114385314297,1
mild_salt_R01,5,stress,mild_salt,0.7240461972232568,0.5621667270545467,0.5950302298174459,67.557961988376,1.9581494183170398,1.060929053233547,0.10264844327377129,1
mild_salt_R02,5,stress,mild_salt,0.6908680916030736,0.5910687506866584,0.4833752829817303,69.66644877298961,1.8747014349181064,0.9749971926346668,0.08975418879639958,0
mild_salt_R03,5,stress,mild_salt,0.8053438271712361,0.5300556562644299,0.7110812797194711,63.00422457497588,2.318938036655285,1.081581921052544,0.09133360385188417,1
mild_salt_R04,5,stress,mild_salt,0.7041337328739784,0.5885623787057755,0.5269251261925015,76.50901747106188,1.9999670193912247,1.059861139620881,0.08984084541326309,0
mild_salt_R05,5,stress,mild_salt,0.7114671733701186,0.5079524367390977,0.532978520885286,78.251137800164,1.7818978260860803,0.9370398465402728,0.08516622984547059,1
mild_salt_R06,5,stress,mild_salt,0.7266992094803472,0.5676357603743465,0.5830697570082537,64.64251857066542,1.9703710004420263,0.9705205060795707,0.09085754937090433,0
mild_salt_R07,5,stress,mild_salt,0.6053007697186475,0.6122642308403276,0.5420948399872176,74.36457929350232,2.034869848390039,1.0846329053464243,0.08204780794270718,0
mild_salt_R08,5,stress,mild_salt,0.7448080636506371,0.5449179335006966,0.6121436515328934,60.54160675405702,1.470964585180402,1.021867197193919,0.09984526190300114,1
mild_salt_R09,5,stress,mild_salt,0.6606351141664941,0.4854334656763603,0.5486768893456627,63.859871266308225,1.5230738129013552,0.9510475690829754,0.08070473582534576,1
mild_salt_R10,5,stress,mild_salt,0.6458490078898971,0.5369527521868293,0.6087821106601768,61.30048044020919,1.841147438758634,1.1471068309151413,0.09255508017392566,0
mild_salt_R11,5,stress,mild_salt,0.7366565745095585,0.5478146681851738,0.57940289181336,70.93661939447595,1.9088966477587874,1.0716539315480125,0.10997111459707425,0
mild_salt_R12,5,stress,mild_salt,0.7148466073754195,0.5170635236831954,0.5976408771421725,67.71019473857211,1.5428141777439512,1.1837918186100775,0.09685159935807536,1
mild_salt_R13,5,stress,mild_salt,0.7091647097572786,0.6702376252936316,0.5385935806573747,77.50882165869136,2.1015686297808047,0.8492161257067877,0.08463781679650628,0
mild_salt_R14,5,stress,mild_salt,0.6820329127967828,0.5002746516386087,0.5608208896215043,69.45590407254608,1.5675738191877557,1.021232867358047,0.1198564154828171,1
mild_salt_R15,5,stress,mild_salt,0.7019050955779643,0.5547188441842387,0.5273901314561574,75.34878124703275,2.197955023006025,1.0902414004189653,0.09270600830614872,0
mild_salt_R16,5,stress,mild_salt,0.7033403039664825,0.5231991988341052,0.6180822609877294,66.46480433603747,1.8018814802984335,1.0200320616309986,0.06871799848799065,1
mild_salt_R17,5,stress,mild_salt,0.7456142475029879,0.5655493105993832,0.5913503756430573,58.63418407306072,1.9624648691434692,1.0529891637575426,0.09641264739082521,1
mild_salt_R18,5,stress,mild_salt,0.7577452798010752,0.5270662710300986,0.50376474544196,69.69640556188058,1.7696548351408017,1.0552769518622742,0.1300514105325586,0
mild_salt_R19,5,stress,mild_salt,0.7015672259524094,0.4477555250578816,0.5262256419767456,67.36460376327447,1.80178417351496,1.129140627267391,0.09947192437544505,0
mild_salt_R20,5,stress,mild_salt,0.6754698282053744,0.47229673476801737,0.4865960443299456,72.22185765140301,1.4984237716226247,0.9753610904794144,0.09536512588889483,0
mild_salt_R21,5,stress,mild_salt,0.8096036343950526,0.47289176663371213,0.7006338202000584,59.18553757932858,1.8455955547139584,0.9988744939871627,0.09901724040798118,1
mild_salt_R22,5,stress,mild_salt,0.6337580135626685,0.546685997550135,0.5460870797176892,66.31080626995305,2.064131089004029,0.9827137760799659,0.11286161176263469,0
mild_salt_R23,5,stress,mild_salt,0.7160713011746387,0.5139624897683371,0.5805179844803059,68.63792006994916,2.243536996470194,1.1536652918718717,0.11005166030882911,1
mild_salt_R24,5,stress,mild_salt,0.850766983061375,0.4769073989963801,0.735163624783662,54.21181895524407,1.3613310595135104,1.129413825220673,0.07972163544477756,1
mild_salt_R25,5,stress,mild_salt,0.7013727602134386,0.5923750725481322,0.5865114436628752,67.15994426053375,1.7859392604413507,1.1466363147885106,0.11293758636811435,0
mild_salt_R26,5,stress,mild_salt,0.6215206017513422,0.5955958093929412,0.513555444292159,75.99297581845605,2.1829393249267723,1.0398505765190533,0.11603926034845083,0
mild_salt_R27,5,stress,mild_salt,0.6614112843492863,0.56362749473466,0.5176354421806894,60.80170665690995,1.9123951189692572,1.0295330126793727,0.10190556918509074,0
mild_salt_R28,5,stress,mild_salt,0.7159551881483375,0.507752778792379,0.458464632832169,66.52434256866741,2.083222650511169,1.1934353931619057,0.11375857488047518,0
mild_salt_R29,5,stress,mild_salt,0.631079659064979,0.5953767605195889,0.49011718108676067,73.9380090158757,1.9228773349861044,0.9985428989133845,0.12005731739852572,0
mild_salt_R30,5,stress,mild_salt,0.6941695012300783,0.5070749386177816,0.4561556074691943,62.291542476649774,1.671077546987207,0.9926928038256481,0.0942148839589175,1
mild_salt_R01,6,stress,mild_salt,0.6005157745535945,0.5441867908693377,0.5197555555795187,68.74224752608407,1.5951144640973565,1.0661770569002598,0.0925181976429084,1
mild_salt_R02,6,stress,mild_salt,0.7340732249948663,0.5153065802205326,0.5065924176325465,58.90387888656443,1.6830045121772799,1.0770931715586363,0.08419507412506151,1
mild_salt_R03,6,stress,mild_salt,0.7267617169768802,0.4778935569525945,0.5849625008755618,65.66577585780198,1.818374997190045,1.259776884816846,0.08019289679495728,1
mild_salt_R04,6,stress,mild_salt,0.734081336591641,0.5351204841564986,0.540299259801371,59.634082958904024,1.751842586886986,0.9661419221060676,0.07103486636298262,1
mild_salt_R05,6,stress,mild_salt,0.6315325460091396,0.5796304693784943,0.5607191503276694,64.56044395356369,1.9059605985165116,0.8666452924573341,0.09645198905586864,0
mild_salt_R06,6,stress,mild_salt,0.7729204562230847,0.4943066235126818,0.6406010171172314,58.462237031222806,1.5364496178986748,1.1455431296497884,0.11746516361027762,1
mild_salt_R07,6,stress,mild_salt,0.733434445914933,0.43237655446996814,0.49141952548778634,65.60073334911705,1.700761831215884,0.9859263988479431,0.09247461305445871,1
mild_salt_R08,6,stress,mild_salt,0.7675403338416118,0.5362404130302894,0.6358031669142369,66.11360530394779,1.8037826555459795,1.1661076371768446,0.08044669709987495,1
mild_salt_R09,6,stress,mild_salt,0.847055057753269,0.4704286414220544,0.7302054193125485,66.96666126984714,1.5966496204927654,1.0338371457345792,0.09026193164872884,1
mild_salt_R10,6,stress,mild_salt,0.7074361761784513,0.4923749453374498,0.5788042079499769,64.42332611714207,1.9125516064673482,1.0265095120540146,0.12837637061728135,0
mild_salt_R11,6,stress,mild_salt,0.7973303562308464,0.48105582005067765,0.6453334889466554,65.82669947135489,1.4921991141409308,1.1070843430019965,0.09187776550214824,1
mild_salt_R12,6,stress,mild_salt,0.6922945701791933,0.48581994340842644,0.5782283035381022,76.64113869320502,2.065188715714127,1.1757442469808772,0.08870471070095129,0
mild_salt_R13,6,stress,mild_salt,0.6780092607769442,0.5182722982799566,0.6188112822621217,66.19648476928587,1.5268696702962656,0.956814637497016,0.07324239934873909,1
mild_salt_R14,6,stress,mild_salt,0.8385671160947028,0.5747376572417,0.49764760721694,71.41877446948317,1.9599394818801996,0.9462953942142812,0.08696260231449389,1
mild_salt_R15,6,stress,mild_salt,0.7870568577208573,0.4509615703825978,0.6519793263987513,53.71378456544908,1.6411089090217323,1.2119512914201225,0.08598746951178145,1
mild_salt_R16,6,stress,mild_salt,0.7402240964044253,0.5869603240023976,0.6104101251023171,71.7315660679022,2.131550537410521,1.1117185538851861,0.1050013016449532,0
mild_salt_R17,6,stress,mild_salt,0.7074316597499682,0.48299901628422415,0.5253879994048154,64.88030963195288,1.8788297073830678,1.1989677795252218,0.09474232661270612,1
mild_salt_R18,6,stress,mild_salt,0.8098191201709983,0.49664479194787375,0.64675851538778,62.49439019778066,1.9633551643578828,1.1630792377933263,0.06873794271582054,1
mild_salt_R19,6,stress,mild_salt,0.8045808798916336,0.5222280683578243,0.598996077665281,68.40418574379538,1.612844441685497,1.1181389872296559,0.07377040748737512,1
mild_salt_R20,6,stress,mild_salt,0.7444754698329396,0.5657877265915734,0.5236032953625496,70.16082209352724,1.921499993199346,1.041821386669895,0.1120868407508269,0
mild_salt_R21,6,stress,mild_salt,0.688636396365655,0.5418755689541896,0.4546633225754918,64.29457877072372,2.2618108154962524,1.0712446744005915,0.08335747721787826,0
mild_salt_R22,6,stress,mild_salt,0.6484919156748201,0.6395773838508148,0.48558222607620155,76.59449024269361,2.1356257557144738,1.0465126518864798,0.09098016579714764,0
mild_salt_R23,6,stress,mild_salt,0.7364686007205956,0.5422730563354431,0.5731497440018256,64.57165788289528,1.7788258614841324,1.0893522040924482,0.09329652927606612,1
mild_salt_R24,6,stress,mild_salt,0.6726054150545214,0.6056784534171489,0.6085177265659745,63.722020457822225,1.9954786113752152,0.9882173057834817,0.08101571369548466,0
mild_salt_R25,6,stress,mild_salt,0.6718616820878744,0.5421275721838903,0.6058438804156407,62.55337385022048,1.7765102557917765,1.1593745564497275,0.07390885313870763,1
mild_salt_R26,6,stress,mild_salt,0.7500918369655495,0.46366149124027667,0.594814247898159,70.60612386551499,2.0753950434177013,1.1589846712490695,0.07148325326204527,1
mild_salt_R27,6,stress,mild_salt,0.7778816070054808,0.5492913260639839,0.6316539886094215,66.6609845297374,1.7582987097088143,1.0305854871811597,0.06304971238747246,1
mild_salt_R28,6,stress,mild_salt,0.7386025985654292,0.5467930642450188,0.5182827629947391,68.3515781551204,2.205429175946004,1.0863604681528318,0.09204303068002515,1
mild_salt_R29,6,stress,mild_salt,0.8296912311932307,0.4844020235616047,0.5938496026189518,61.93633500262064,1.6895312879832312,1.0736112522483392,0.11347199743435209,1
mild_salt_R30,6,stress,mild_salt,0.8101610169731706,0.46850847425977593,0.7799416350221282,59.4332311520887,1.4698587420574456,0.9780090357297497,0.0998804352006307,1
mild_salt_R01,7,stress,mild_salt,0.8896201005006742,0.44130818932487864,0.7053843288077776,63.00452217400795,1.8137926780585605,0.9704298809954496,0.10552606965321504,1
mild_salt_R02,7,stress,mild_salt,0.7595151683139625,0.5277820384691535,0.5854780390118155,60.590272711153226,1.5860526650831366,0.9447151625011484,0.09817581660026492,1
mild_salt_R03,7,stress,mild_salt,0.7425965370791107,0.5045634994406809,0.6299194697493015,63.54077070965345,1.4948950713155043,1.0481554805194155,0.0971418245942035,1
mild_salt_R04,7,stress,mild_salt,0.8285506241376941,0.5276407749752513,0.5366303098964997,71.1000715823103,1.9273573970871305,1.1428637343276984,0.1112721678002139,1
mild_salt_R05,7,stress,mild_salt,0.697525482796904,0.5354203029681704,0.4901284510496209,66.04167394705613,2.153278557889159,1.0752485775876146,0.07887592450324481,0
mild_salt_R06,7,stress,mild_salt,0.7510052264708162,0.5639507431164129,0.47894919795500224,68.5233874106253,1.720579324416284,1.1458449869894485,0.10184026428819293,0
mild_salt_R07,7,stress,mild_salt,0.7872786468319027,0.5428940362060617,0.6644699982835987,65.41082270524326,1.7389127892233343,1.1907922570722143,0.08489196249145181,1
mild_salt_R08,7,stress,mild_salt,0.8164577059340197,0.4942423406474003,0.57503854774361,66.11896844355782,1.9060186537893482,1.0320334332248715,0.09975656145855342,1
mild_salt_R09,7,stress,mild_salt,0.6441486707199864,0.5291096838359569,0.52286728925875,58.06802330754825,1.8436879964071038,1.1171557973736423,0.10232135944951713,1
mild_salt_R10,7,stress,mild_salt,0.6560573772337572,0.4536785430871498,0.711900265777629,59.09948259999819,1.8324956244165014,1.0408624423308617,0.0885502523016244,1
mild_salt_R11,7,stress,mild_salt,0.7327468896400385,0.5472020823563285,0.5331893096086558,62.44733722780287,1.9367434446258993,0.9455251399952233,0.10529145597363906,0
mild_salt_R12,7,stress,mild_salt,0.9025678989245767,0.4791923380227333,0.7077909107467139,49.321455433180816,1.1493288939186492,1.30051075341072,0.05573940367137406,1
mild_salt_R13,7,stress,mild_salt,0.6937473922892372,0.501097208394731,0.49109746256054393,67.13077254734293,1.7143864112012153,0.9853382438933376,0.08779495475016974,0
mild_salt_R14,7,stress,mild_salt,0.739288124028611,0.5022310352968806,0.6409205851294987,63.298213164215255,1.6611293755164016,1.1432349405546942,0.09780830960055356,1
mild_salt_R15,7,stress,mild_salt,0.7281474488006819,0.49684644879690776,0.5359063198653607,69.27296955747472,1.9021669964381631,1.1150939194771476,0.09842472082616543,1
mild_salt_R16,7,stress,mild_salt,0.7666687255737367,0.5601106587180926,0.6337791574986502,64.81713020596118,2.0627452742644143,1.102409592388507,0.10184209144066343,1
mild_salt_R17,7,stress,mild_salt,0.7536338510076039,0.4866714594466106,0.6346077606773155,77.4139786827467,1.6764203287617605,1.0976730400216406,0.08339887728277622,1
mild_salt_R18,7,stress,mild_salt,0.7877016778434563,0.5107457165346356,0.5388710210567091,59.62273801758256,1.7107525209164687,0.9067232135717216,0.1069620615431735,1
mild_salt_R19,7,stress,mild_salt,0.8236539491909664,0.37893816046894585,0.7653854498696775,54.28968546366983,1.6487129861661352,1.1666052745723974,0.056445671334120116,1
mild_salt_R20,7,stress,mild_salt,0.760770535816982,0.519885986330653,0.5526218021845218,65.003538942683,1.5632548511272015,1.1086145419766307,0.06770749362748495,1
mild_salt_R21,7,stress,mild_salt,0.7502044022669165,0.548557332039543,0.5941981988397749,66.35083454498879,2.089902725625737,1.1454580695346608,0.10375568102562406,1
mild_salt_R22,7,stress,mild_salt,0.8046230088127205,0.4804501777013452,0.5633272517264833,64.6945013898139,1.7676512542331353,1.2152443102950126,0.06985074141211059,1
mild_salt_R23,7,stress,mild_salt,0.716737770944302,0.5465333901056371,0.4482032286261397,69.62599370286992,1.55204148953812,0.9586696679603097,0.12177695876196237,0
mild_salt_R24,7,stress,mild_salt,0.7422123422886866,0.4597277260048929,0.6757253190086768,68.30585992425713,1.4306436318708946,1.1100755986392896,0.09851204480599463,1
mild_salt_R25,7,stress,mild_salt,0.7511185193395925,0.47540837767161415,0.5594484834649073,58.9812238551423,1.6348828818002878,1.1405365558549734,0.09564939499979459,1
mild_salt_R26,7,stress,mild_salt,0.6797982891788352,0.5241087178058319,0.5857385828084919,70.71661900262626,1.3129218898202675,0.9923772646942284,0.09824985874214365,1
mild_salt_R27,7,stress,mild_salt,0.7462142874878449,0.5374697786920062,0.56601117728414,63.305977342752094,1.7571359907514685,1.1794322868455553,0.08276896691965223,1
mild_salt_R28,7,stress,mild_salt,0.7366548417741628,0.588172625443009,0.5679698643772746,69.89048877685241,2.0474400487857336,1.0717498472250835,0.09024215985603054,1
mild_salt_R29,7,stress,mild_salt,0.7040466964059423,0.5673830972404234,0.5817559226044613,67.38015397299941,1.6143390266989759,0.9797637461543003,0.12811061762331755,1
mild_salt_R30,7,stress,mild_salt,0.6841483712095344,0.5862230869316551,0.5915547926203205,68.49960915669868,1.7899974893852644,1.0442063928365402,0.09196333137531205,1
severe_salt_R01,0,stress,severe_salt,0.7302941027170602,0.5325579918500662,0.6841517295178535,65.45866266935963,1.308278888080941,1.0762317842374391,0.1327668484314914,1
severe_salt_R02,0,stress,severe_salt,0.7841102022089721,0.48138600599764114,0.662484908034795,52.68204070408103,1.3815693895153394,1.1828920289308993,0.042000551607642676,1
severe_salt_R03,0,stress,severe_salt,0.7445504065375723,0.4978495330955236,0.6225809176114501,58.95163854061965,1.8843016875482235,0.9874953096430371,0.11407294371823536,1
severe_salt_R04,0,stress,severe_salt,0.6667419551056968,0.5467360640838661,0.6588552649247227,67.42181685878205,1.9356407769869557,1.0729479897754426,0.07947530271830394,1
severe_salt_R05,0,stress,severe_salt,0.7097989800713611,0.44457547503962774,0.6545608052504971,57.518086455674435,1.7104907234911426,1.0032304183705263,0.08755107344484936,1
severe_salt_R06,0,stress,severe_salt,0.8407834739240138,0.5086318677541255,0.6963323813394849,59.167900969182924,1.6575989579794996,1.0321548530110167,0.07688727402087817,1
severe_salt_R07,0,stress,severe_salt,0.7432229200558579,0.4407188038830218,0.5747431311256251,51.40502530300167,1.4024737153745346,1.185990281790681,0.0569387225581492,1
severe_salt_R08,0,stress,severe_salt,0.8248200147115136,0.4948475977011624,0.6083824038380832,67.92117112876147,1.9055149158167315,0.9482668053951425,0.08806808412553936,1
severe_salt_R09,0,stress,severe_salt,0.8475868021647806,0.46351535298589097,0.5279330801196263,61.04833250786472,1.509692631466072,1.1970043610973535,0.130271700303629,1
severe_salt_R10,0,stress,severe_salt,0.7049488778852748,0.4058439553917124,0.6229586063468893,61.108453129848826,1.5142486479089876,1.140893808085356,0.08889478868763341,1
severe_salt_R11,0,stress,severe_salt,0.7871170867190918,0.4288887955947683,0.7067996512713551,60.35167879517076,1.707147515823872,1.224030129770017,0.05397196968808941,1
severe_salt_R12,0,stress,severe_salt,0.6948540757646695,0.47990760547718614,0.6269199228408401,66.79671572282692,2.002364796630957,1.1183149252686786,0.09529827691969352,1
severe_salt_R13,0,stress,severe_salt,0.8614755582005194,0.45113160468787195,0.7896096811530544,58.359070589223876,1.3423707906468547,1.1125850979237786,0.07742797599437713,1
severe_salt_R14,0,stress,severe_salt,0.8369526516020273,0.4996792097796044,0.6188776744098596,57.486718296205474,1.389845739553797,1.1240525281570375,0.1022822303680404,1
severe_salt_R15,0,stress,severe_salt,0.766965756112228,0.4848918782526254,0.5546820667046479,57.96593370747641,1.782179732996262,1.0807472127485,0.06660232183180803,1
severe_salt_R16,0,stress,severe_salt,0.9093937455081674,0.4660129010640424,0.6981013638507578,56.455708424736216,1.2265983160269343,1.102851444747998,0.05016230656483528,1
severe_salt_R17,0,stress,severe_salt,0.7135417741943545,0.43675731864825984,0.6393035219620053,63.98623245301905,2.0051583862627327,1.0551273705766686,0.08877483114948706,1
severe_salt_R18,0,stress,severe_salt,0.7898166251147154,0.5030173913302926,0.7117716631477262,61.79775470641948,1.4798414475748691,1.120330793401084,0.05488165075700602,1
severe_salt_R19,0,stress,severe_salt,0.7266629126602079,0.45960682730411795,0.6413121449607341,68.84139519057108,1.5104396736551173,1.1332730180723098,0.07062514358178418,1
severe_salt_R20,0,stress,severe_salt,0.7432866342035448,0.5146136467305541,0.6094243271028114,66.60625394030956,1.5707646378827993,1.0693387792988989,0.06252767390583851,1
severe_salt_R21,0,stress,severe_salt,0.8448891005231232,0.4858431239732051,0.7820953998148981,66.92507090728989,1.478032997574066,1.1215057113691778,0.08301468749344493,1
severe_salt_R22,0,stress,severe_salt,0.8147936481095969,0.5199285579256625,0.6305980248824937,66.63774521016059,2.04124073865511,1.1218652144798482,0.08474937856901582,1
severe_salt_R23,0,stress,severe_salt,0.89872630573246,0.4269166569316189,0.7306778643524348,57.85479917642137,1.431106963162545,1.0782547983483828,0.04077902249907985,1
severe_salt_R24,0,stress,severe_salt,0.7062674769693348,0.48109396005716853,0.6471408110483824,62.924510858145545,1.7430630841703907,0.9943170922160984,0.07999431116740938,1
severe_salt_R25,0,stress,severe_salt,0.8432379293786336,0.4365738323436281,0.69427148708273,69.45049388778494,1.487915310857615,1.1011034813169736,0.07015589060681712,1
severe_salt_R26,0,stress,severe_salt,0.7861286652665459,0.4781648529621886,0.590252161314446,56.610066961038086,1.5328594491018361,1.128812966999054,0.06902226064484239,1
severe_salt_R27,0,stress,severe_salt,0.7859701993276529,0.5225329186711213,0.6445427611070285,63.49160246485616,1.4931698961082225,1.184408071680806,0.08573528489051915,1
severe_salt_R28,0,stress,severe_salt,0.8603057032494172,0.4813065488262109,0.6946383457197424,59.87793891279661,1.664024137232411,1.1159459688809414,0.06066204008902075,1
severe_salt_R29,0,stress,severe_salt,0.8180212404312871,0.4439556608868297,0.6629705789309519,60.26899760170946,1.1068178555744534,1.127493796884726,0.07429849108694954,1
severe_salt_R30,0,stress,severe_salt,0.8543839960159426,0.43785627045868947,0.6090748101842646,49.89393914746745,1.5028988505316863,1.0979803624157392,0.07228915460608715,1
severe_salt_R01,1,stress,severe_salt,0.8916236839819129,0.44409930346514687,0.7097807167610845,61.71635695592636,1.3611143197185964,1.1249485043624035,0.0385939959501162,1
severe_salt_R02,1,stress,severe_salt,0.8243653153885174,0.5754183534108027,0.6570402787453382,57.99158076486654,1.3511276740355636,1.1863090751973908,0.05273880692706309,1
severe_salt_R03,1,stress,severe_salt,0.8671850986550554,0.4740415152899777,0.6905763384133639,61.20126665702698,1.4795094081947844,1.1062683725744566,0.09744430043356703,1
severe_salt_R04,1,stress,severe_salt,0.8290061541237892,0.3851024513212658,0.7220857910605989,67.79413911385505,1.5811800166606702,1.1905079322276921,0.08672527833980297,1
severe_salt_R05,1,stress,severe_salt,0.8059304867720524,0.457652721155038,0.6138513996178361,67.07103813944937,1.8120638007397332,1.065000576309664,0.07013850568746392,1
severe_salt_R06,1,stress,severe_salt,0.815093828510682,0.4500773136363989,0.6619898521766865,65.3684811347358,1.5998882492667132,1.219367582905251,0.07660450341267533,1
severe_salt_R07,1,stress,severe_salt,0.746869178689365,0.5186750507326378,0.6265517659462058,62.37276886250073,1.5411034216893649,1.050981014565908,0.06788789518362034,1
severe_salt_R08,1,stress,severe_salt,0.8696834809790677,0.39291356365218577,0.7567871389842469,55.67044458851049,2.0162471065983993,1.2352617495681482,0.05598648237064207,1
severe_salt_R09,1,stress,severe_salt,0.7690350226325562,0.43601202455720495,0.8430256219306919,55.701025050577215,0.9734271994804693,1.1754542142002447,0.0831569311750579,1
severe_salt_R10,1,stress,severe_salt,0.7773856926629192,0.43406033901585744,0.6652091842087635,60.77239560854482,1.7380566332889678,1.2640465692904705,0.07820134317838609,1
severe_salt_R11,1,stress,severe_salt,0.6846232981837429,0.53061613413016,0.5439503537634531,62.91355373335224,1.7771583632569412,0.9986364643007731,0.07239128325259746,1
severe_salt_R12,1,stress,severe_salt,0.8257033860792042,0.5170961406244492,0.7009777177821295,60.79499365825477,1.3888859111577845,1.0541392420769948,0.06821183446634241,1
severe_salt_R13,1,stress,severe_salt,0.8375143230163042,0.3765257241915392,0.6555359138085493,64.47246434428212,1.4813837138950545,1.0431523355056684,0.10637336467958741,1
severe_salt_R14,1,stress,severe_salt,0.8223447429587941,0.4887913587466188,0.6553738806837391,57.00695528228507,1.9530740350379423,1.2434165732587215,0.08757832721828046,1
severe_salt_R15,1,stress,severe_salt,0.7771714124363585,0.506965110301501,0.6606481054447438,59.861180854866916,1.1137078038710921,0.9936599853961661,0.07421342037073048,1
